date,price,log_return,regime
2010-05-21,14.76,0.0102145934097186,1
2010-05-24,15.33,0.0378908737113961,1
2010-05-25,15.11,-0.0144549165990746,1
2010-05-26,15.61,0.0325549582426925,1
2010-05-27,15.4,-0.0135442251077568,1
2010-05-28,15.02,-0.0249848630835951,1
2010-05-31,15.02,0.0,0
2010-06-01,15.05,0.0019953448588965,0
2010-06-02,15.18,0.0086007807725989,0
2010-06-03,15.17,-0.000658978607043,0
2010-06-04,15.25,0.0052597096929796,0
2010-06-07,15.13,-0.0078999752531561,0
2010-06-08,15.6,0.0305913864552267,0
2010-06-09,15.67,0.0044771421124383,0
2010-06-10,15.37,-0.0193304988174252,0
2010-06-11,15.53,0.0103560796100912,0
2010-06-14,15.76,0.0147014472691373,0
2010-06-15,15.64,-0.0076433493125676,0
2010-06-16,15.42,-0.014166366981982,0
2010-06-17,15.56,0.0090381506150625,0
2010-06-18,15.62,0.0038486256612939,0
2010-06-21,15.7,0.0051085679427225,0
2010-06-22,15.2,-0.0323652845020316,0
2010-06-23,15.23,0.0019717390548397,0
2010-06-24,15.11,-0.0079103906224222,0
2010-06-25,15.28,0.0111880074537262,0
2010-06-28,15.29,0.0006542362025965,0
2010-06-29,15.15,-0.0091984879855924,0
2010-06-30,15.19,0.0026367846523029,0
2010-07-01,15.18,-0.0006585446401974,0
2010-07-02,15.29,0.0072202479734868,0
2010-07-04,15.35,0.0039164540922351,0
2010-07-05,15.29,-0.0039164540922351,0
2010-07-06,15.08,-0.0138296573611609,0
2010-07-07,14.74,-0.0228044758186194,0
2010-07-08,14.29,-0.0310048948194143,0
2010-07-09,14.55,0.0180310016757254,0
2010-07-11,14.66,0.0075317028410037,0
2010-07-12,13.99,-0.0467799077811155,0
2010-07-13,13.77,-0.0158504759368263,0
2010-07-14,13.94,0.0122700925918142,0
2010-07-15,13.88,-0.0043134502537194,0
2010-07-16,14.19,0.0220885360932929,0
2010-07-18,14.28,0.0063224657394869,0
2010-07-19,14.48,0.0139084300461322,0
2010-07-20,14.16,-0.0223472986919968,0
2010-07-21,13.87,-0.0206928539388333,0
2010-07-22,14.18,0.0221042867772411,0
2010-07-23,13.94,-0.0170701157716037,0
2010-07-25,13.99,0.003580383345012,0
2010-07-26,13.46,-0.0386204644608079,0
2010-07-27,13.65,0.014017197414387,0
2010-07-28,13.7,0.0036563112031102,0
2010-07-29,13.95,0.0180836754332953,0
2010-07-30,14.08,0.0092758424625216,0
2010-08-01,14.14,0.0042523097385305,0
2010-08-02,14.43,0.0203017123173525,0
2010-08-03,14.37,-0.0041666726948457,0
2010-08-04,14.27,-0.0069832686021884,0
2010-08-05,14.28,0.000700525422693,0
2010-08-06,14.17,-0.0077329032088488,0
2010-08-08,14.24,0.0049278522812405,0
2010-08-09,14.51,0.0187831609122666,0
2010-08-10,14.44,-0.0048359334314165,0
2010-08-11,14.34,-0.0069492982932057,0
2010-08-12,14.36,0.0013937284486038,0
2010-08-13,14.42,0.0041695682367248,0
2010-08-15,14.48,0.0041522551007675,0
2010-08-16,14.34,-0.0097155517860962,0
2010-08-17,14.42,0.0055632966853287,0
2010-08-18,14.33,-0.0062608900167222,0
2010-08-19,14.85,0.0356446234086278,0
2010-08-20,15.0,0.0100503358535015,0
2010-08-22,15.09,0.0059820716775473,0
2010-08-23,14.76,-0.0221114536074309,0
2010-08-24,14.9,0.0094403937790867,0
2010-08-25,15.32,0.0277979513610318,0
2010-08-26,15.18,-0.0091803923449611,0
2010-08-27,15.22,0.0026315804660557,0
2010-08-29,15.31,0.0058958572360525,0
2010-08-30,15.39,0.0052117381811958,0
2010-08-31,15.22,-0.0111075954172483,0
2010-09-01,15.34,0.0078534435055703,0
2010-09-02,15.73,0.0251059211310762,0
2010-09-03,15.69,-0.0025461503252453,0
2010-09-05,15.76,0.0044515176847919,0
2010-09-06,15.67,-0.0057270280618033,0
2010-09-07,15.69,0.0012755103770114,0
2010-09-08,15.56,-0.0083200479946952,0
2010-09-09,15.46,-0.0064474755909698,0
2010-09-10,15.23,-0.0149888762522056,0
2010-09-12,15.31,0.0052390427625219,0
2010-09-13,15.25,-0.0039267066161716,0
2010-09-14,15.22,-0.0019691506198808,0
2010-09-15,15.37,0.0098072051169646,0
2010-09-16,15.21,-0.0104644512793026,0
2010-09-17,15.26,0.0032819195851092,0
2010-09-20,14.97,-0.0191868274247739,0
2010-09-21,14.87,-0.0067024379594733,0
2010-09-22,14.99,0.0080375516424426,0
2010-09-23,14.83,-0.0107311559646654,0
2010-09-24,15.23,0.0266150107572293,0
2010-09-27,15.32,0.0058919974053748,0
2010-09-28,15.67,0.0225888920554844,0
2010-09-29,15.65,-0.0012771393817674,0
2010-09-30,15.41,-0.0154542676541375,0
2010-10-01,15.36,-0.0032499216124985,0
2010-10-04,15.27,-0.0058766084889847,0
2010-10-05,15.57,0.0194558666153659,0
2010-10-06,15.57,0.0,0
2010-10-07,15.47,-0.006443321260932,0
2010-10-08,15.57,0.006443321260932,0
2010-10-11,15.84,0.0171924005403725,0
2010-10-12,15.75,-0.0056980211146373,0
2010-10-13,15.63,-0.0076482208382571,0
2010-10-14,15.54,-0.0057747994938837,0
2010-10-15,15.45,-0.0058083415957468,0
2010-10-18,15.38,-0.0045410392662565,0
2010-10-19,15.03,-0.0230197603126147,0
2010-10-20,15.15,0.0079523281904951,0
2010-10-21,14.86,-0.0193274926657651,0
2010-10-22,15.07,0.0140329733487907,0
2010-10-25,15.16,0.0059543675758217,0
2010-10-26,15.0,-0.0106101791120156,0
2010-10-27,15.1,0.0066445427186687,0
2010-10-28,14.91,-0.0126626150442317,0
2010-10-29,14.63,-0.018957913744614,0
2010-11-01,14.69,0.0040927751537527,0
2010-11-02,14.71,0.0013605444275603,0
2010-11-03,14.69,-0.0013605444275603,0
2010-11-04,14.38,-0.0213286378928851,0
2010-11-05,14.51,0.0089997146031959,0
2010-11-08,14.24,-0.0187831609122666,0
2010-11-09,14.3,0.0042046312820316,0
2010-11-10,14.49,0.0131992190667293,0
2010-11-11,14.84,0.0238674814066435,0
2010-11-12,14.9,0.0040349752121788,0
2010-11-15,15.11,0.0139955633332347,0
2010-11-16,14.63,-0.0322825612526149,0
2010-11-17,14.88,0.016943814372913,0
2010-11-18,14.94,0.0040241502997253,0
2010-11-19,14.96,0.0013377928416598,0
2010-11-22,15.08,0.0079893900334786,0
2010-11-23,15.02,-0.0039867162438214,0
2010-11-24,15.15,0.0086178856193899,0
2010-11-25,15.08,-0.0046311693755685,0
2010-11-26,15.08,0.0,0
2010-11-29,14.95,-0.0086580627431143,0
2010-11-30,14.76,-0.012790480664369,0
2010-12-01,14.84,0.0054054185669079,0
2010-12-02,14.67,-0.0115216455843438,0
2010-12-03,14.75,0.0054384906309383,0
2010-12-06,14.87,0.0081026776862347,0
2010-12-07,14.79,-0.0053944837493551,0
2010-12-08,14.67,-0.0081466845678179,0
2010-12-09,14.53,-0.0095891145726989,0
2010-12-10,14.59,0.0041208849525027,0
2010-12-12,14.6,0.0006851661795965,0
2010-12-13,14.53,-0.0048060511320993,0
2010-12-14,14.46,-0.0048292608515727,0
2010-12-15,14.34,-0.0083333815591446,0
2010-12-16,14.26,-0.0055944201853241,0
2010-12-17,13.98,-0.0198306781804857,0
2010-12-20,13.9,-0.0057388966690181,0
2010-12-21,13.96,0.0043072571975804,0
2010-12-22,14.1,0.009978700049896,0
2010-12-23,13.86,-0.0171678036223652,0
2010-12-24,13.87,0.000721240564983,0
2010-12-29,14.06,0.0136056520557787,0
2010-12-30,13.94,-0.0085714810501413,0
2010-12-31,14.02,0.0057224762740664,0
2011-01-03,14.02,0.0,0
2011-01-04,14.21,0.0134610605025651,0
2011-01-05,14.31,0.0070126514593504,0
2011-01-06,14.47,0.0111189470750328,0
2011-01-07,14.41,-0.0041551306319616,0
2011-01-10,14.01,-0.0281510496625152,0
2011-01-11,14.09,0.0056939655616732,0
2011-01-12,14.03,-0.0042674317962192,0
2011-01-13,14.06,0.0021359922681494,0
2011-01-14,14.27,0.014825545106226,0
2011-01-17,14.34,0.004893403682729,0
2011-01-18,14.39,0.0034806857278022,0
2011-01-19,14.16,-0.0161124326337027,0
2011-01-20,14.15,-0.0007064641763268,0
2011-01-21,14.26,0.0077437908969031,0
2011-01-23,14.49,0.0160003413464409,0
2011-01-24,14.37,-0.0083160562416573,0
2011-01-25,14.68,0.021343323095436,0
2011-01-26,14.69,0.0006809669994161,0
2011-01-27,14.51,-0.0123289232896892,0
2011-01-28,14.54,0.0020654052092767,0
2011-01-31,14.76,0.0150173470669532,0
2011-02-01,14.64,-0.0081633106391607,0
2011-02-02,14.76,0.0081633106391607,0
2011-02-03,14.47,-0.0198432785289339,0
2011-02-04,14.49,0.0013812156891983,0
2011-02-07,14.42,-0.0048426244757879,0
2011-02-08,14.49,0.0048426244757879,0
2011-02-09,14.46,-0.002072539601972,0
2011-02-10,14.47,0.0006913239127737,0
2011-02-11,14.67,0.013727051511498,0
2011-02-14,14.67,0.0,0
2011-02-15,14.57,-0.0068399719477771,0
2011-02-16,14.46,-0.0075784034764945,0
2011-02-17,14.59,0.0089501458040754,0
2011-02-18,14.63,0.0027378524973387,0
2011-02-21,15.04,0.0276391034896605,0
2011-02-22,15.02,-0.0013306721857051,0
2011-02-23,14.96,-0.0040026737896572,0
2011-02-24,15.05,0.0059980186485537,0
2011-02-25,15.21,0.0105751150763166,0
2011-02-28,15.3,0.0058997221271881,0
2011-03-01,15.28,-0.0013080446600155,0
2011-03-02,15.2,-0.0052493558861437,0
2011-03-03,15.17,-0.0019756344917896,0
2011-03-04,15.5,0.0215202305647599,0
2011-03-07,15.39,-0.0071220760744128,0
2011-03-08,15.31,-0.0052117381811958,0
2011-03-09,15.36,0.0032605180499336,0
2011-03-10,15.3,-0.003913899321136,0
2011-03-11,15.3,0.0,0
2011-03-14,16.02,0.0459851132418234,0
2011-03-15,16.67,0.0397727551224895,0
2011-03-16,16.71,0.0023966458445996,0
2011-03-17,16.28,-0.026069982032908,0
2011-03-18,16.76,0.0290577344795424,0
2011-03-21,16.35,-0.0247671977106742,0
2011-03-22,16.42,0.0042722066810196,0
2011-03-23,16.42,0.0,0
2011-03-24,16.06,-0.0221683955056666,0
2011-03-25,16.33,0.0166721984637581,0
2011-03-28,16.79,0.0277795641070754,0
2011-03-29,16.69,-0.0059737334157055,0
2011-03-30,16.66,-0.001799100935047,0
2011-03-31,16.88,0.0131188524291143,0
2011-04-01,16.75,-0.0077312308967356,0
2011-04-04,16.83,0.0047647499316392,0
2011-04-05,16.62,-0.0125562187754124,0
2011-04-06,16.74,0.0071942756340268,0
2011-04-07,16.58,-0.0096039153541802,0
2011-04-08,16.6,0.001205545655349,0
2011-04-11,16.36,-0.0145633641878966,0
2011-04-12,16.2,-0.0098280889362629,0
2011-04-13,16.25,0.0030816665374082,0
2011-04-14,16.38,0.0079681696491769,0
2011-04-15,16.69,0.0187486592488204,0
2011-04-18,16.3,-0.0236446298610268,0
2011-04-19,16.41,0.0067257972892824,0
2011-04-20,16.62,0.0127158843253027,0
2011-04-21,16.5,-0.0072464085207673,0
2011-04-22,16.87,0.022176515651342,0
2011-04-26,16.52,-0.0209651284650447,0
2011-04-27,16.61,0.0054331555323714,0
2011-04-28,16.77,0.0095866522099137,0
2011-04-29,16.7,-0.0041828564124077,0
2011-05-02,17.03,0.0195677752518874,0
2011-05-03,16.81,-0.0130025472540729,0
2011-05-04,16.7,-0.0065652279978145,0
2011-05-05,16.58,-0.0072115697155608,0
2011-05-06,16.66,0.0048134870315479,0
2011-05-09,16.63,-0.0018023435338605,0
2011-05-10,16.56,-0.0042181442477224,0
2011-05-11,16.44,-0.0072727593290795,0
2011-05-12,16.52,0.004854378464798,0
2011-05-13,16.38,-0.0085106896679088,0
2011-05-16,16.55,0.0103250233981486,0
2011-05-17,16.21,-0.0207577660754871,0
2011-05-18,16.19,-0.0012345680580407,0
2011-05-19,16.11,-0.0049535705006609,0
2011-05-20,15.99,-0.0074766703430202,0
2011-05-23,15.81,-0.0113208756244822,0
2011-05-24,16.05,0.0150661983546442,0
2011-05-25,16.05,0.0,0
2011-05-26,16.05,0.0,0
2011-05-27,16.6,0.0336938457864728,0
2011-05-31,16.69,0.005407042311246,0
2011-06-01,16.51,-0.0108434797417071,0
2011-06-02,16.46,-0.0030330626831127,0
2011-06-03,16.53,0.0042437165840092,0
2011-06-06,16.39,-0.0085055190771945,0
2011-06-07,16.35,-0.0024434954124759,0
2011-06-08,16.21,-0.0085995615956777,0
2011-06-09,16.38,0.0104327426773385,0
2011-06-10,16.37,-0.0006106870418798,0
2011-06-13,16.4,0.0018309434471093,0
2011-06-14,16.21,-0.011652999082568,0
2011-06-15,15.98,-0.0142903954094562,0
2011-06-16,15.82,-0.0100629779986207,0
2011-06-17,15.4,-0.0269074529199242,1
2011-06-20,15.02,-0.0249848630835951,1
2011-06-21,14.55,-0.0317916527184869,1
2011-06-22,14.54,-0.0006875215121282,1
2011-06-23,13.15,-0.1004817134815998,2
2011-06-24,12.07,-0.0856987235143331,2
2011-06-27,12.76,0.0555922428072035,2
2011-06-28,13.32,0.0429513871955991,2
2011-06-29,12.83,-0.0374804864846978,2
2011-06-30,13.36,0.0404789894809547,2
2011-07-01,13.11,-0.0188898703328912,1
2011-07-04,13.24,0.0098672527332537,1
2011-07-05,13.38,0.0105185041912201,1
2011-07-06,13.01,-0.0280427621756684,1
2011-07-07,12.85,-0.0123744811831851,1
2011-07-08,12.54,-0.0244202761364542,1
2011-07-11,11.94,-0.0490294272403186,1
2011-07-12,12.25,0.0256318290262802,1
2011-07-13,11.84,-0.0340423075348765,1
2011-07-14,12.15,0.0258455403306978,1
2011-07-15,12.26,0.0090127607215078,1
2011-07-18,12.08,-0.0147907380013965,1
2011-07-19,12.25,0.0139747444840674,1
2011-07-20,12.64,0.0313404517279751,1
2011-07-21,12.95,0.0242293994268352,1
2011-07-22,12.84,-0.0085304898837312,1
2011-07-25,12.79,-0.003901682671064,1
2011-07-26,12.75,-0.0031323439863162,1
2011-07-27,12.28,-0.0375593488854386,1
2011-07-28,12.37,0.0073022636854003,1
2011-07-29,12.11,-0.0212426288393956,1
2011-08-01,11.88,-0.0191752436305021,1
2011-08-02,11.61,-0.0229895182246986,1
2011-08-03,11.3,-0.0270640699915052,1
2011-08-04,11.17,-0.0115711126371857,1
2011-08-05,10.58,-0.0542661866509557,1
2011-08-08,10.62,0.0037735893836394,1
2011-08-09,11.3,0.062063709904502,1
2011-08-10,11.47,0.0149322054229843,1
2011-08-11,12.13,0.0559467918146796,1
2011-08-12,12.33,0.0163535942202939,1
2011-08-15,12.34,0.0008107013009888,1
2011-08-16,12.25,-0.0073200814865055,1
2011-08-17,12.67,0.0337110573423116,1
2011-08-18,12.2,-0.0378010425938368,1
2011-08-19,12.36,0.013029500290334,1
2011-08-22,12.43,0.0056474534930748,1
2011-08-23,12.78,0.0277685434267689,1
2011-08-24,13.03,0.0193729421873651,1
2011-08-25,12.88,-0.0115786704605462,1
2011-08-26,13.05,0.0131124130924948,1
2011-08-29,13.18,0.0099123953056587,1
2011-08-30,13.38,0.0150605256257212,1
2011-08-31,12.84,-0.0411957564382672,1
2011-09-01,12.8,-0.0031201273362437,1
2011-09-02,12.51,-0.0229168464467517,1
2011-09-05,12.29,-0.0177424009008762,1
2011-09-06,12.09,-0.0164072589512422,1
2011-09-07,12.34,0.0204673538505404,1
2011-09-08,12.16,-0.0146941419392208,1
2011-09-09,11.79,-0.0309001619887414,1
2011-09-12,11.81,0.0016949156599914,1
2011-09-13,11.94,0.010947477755185,1
2011-09-14,12.13,0.015787614991503,1
2011-09-15,12.28,0.0122901997630373,1
2011-09-16,12.06,-0.0180777314199569,1
2011-09-19,11.72,-0.0285974071501726,1
2011-09-20,11.82,0.0084962278290854,1
2011-09-21,11.72,-0.0084962278290854,1
2011-09-22,11.25,-0.0409286554984373,1
2011-09-23,11.27,0.0017761994012555,1
2011-09-26,10.81,-0.041672696400568,1
2011-09-27,10.74,-0.0064965425703982,1
2011-09-28,10.42,-0.0302480527554975,1
2011-09-29,10.85,0.0404380436612474,1
2011-09-30,10.66,-0.0176666612487701,1
2011-10-03,10.09,-0.0549535843721806,1
2011-10-04,10.02,-0.006961738708799,1
2011-10-05,10.15,0.0128906098310777,1
2011-10-06,10.4,0.0243321006595307,1
2011-10-07,10.4,0.0,1
2011-10-10,10.66,0.0246926125903712,1
2011-10-11,10.61,-0.0047014661118067,1
2011-10-12,10.64,0.002823531287607,1
2011-10-13,10.24,-0.0383188643021368,1
2011-10-14,10.36,0.011650617219975,1
2011-10-17,10.29,-0.0067796869853786,1
2011-10-18,10.25,-0.0038948442615409,1
2011-10-19,9.97,-0.0276971216106702,1
2011-10-20,10.14,0.0169074141892902,1
2011-10-21,10.31,0.0166262998658317,1
2011-10-24,10.49,0.0173081243793369,1
2011-10-25,10.36,-0.0124701855768689,1
2011-10-26,10.07,-0.0283915301008659,1
2011-10-27,10.38,0.0303201710072715,1
2011-10-28,10.37,-0.0009638554963067,1
2011-10-31,10.12,-0.0244033583821163,1
2011-11-01,9.85,-0.0270422086753217,1
2011-11-02,9.47,-0.0393425479860107,1
2011-11-03,9.66,0.0198647410264398,1
2011-11-04,9.39,-0.0283483550042551,1
2011-11-07,9.93,0.0559151848369094,1
2011-11-08,10.07,0.0140002286733897,1
2011-11-09,9.87,-0.0200608532850807,1
2011-11-10,9.8,-0.0071174677688636,1
2011-11-11,10.11,0.0311426473558533,1
2011-11-14,10.04,-0.0069479187687968,1
2011-11-15,10.01,-0.0029925209364538,1
2011-11-16,9.85,-0.0161131381431314,1
2011-11-17,9.63,-0.0225882293739632,1
2011-11-18,9.33,-0.0316482109507818,1
2011-11-21,8.88,-0.0494334578551738,2
2011-11-22,9.08,0.0222726356091231,2
2011-11-23,8.42,-0.0754643643589667,2
2011-11-24,7.86,-0.0688232218131199,2
2011-11-25,7.69,-0.0218658229235626,2
2011-11-28,7.97,0.0357637092845712,2
2011-11-29,7.98,0.0012539186595934,2
2011-11-30,8.35,0.0453231274010468,2
2011-12-01,7.93,-0.0516085032160074,2
2011-12-02,7.82,-0.0139684810895368,2
2011-12-05,7.31,-0.0674412807955326,2
2011-12-06,7.32,0.0013670542115329,2
2011-12-07,7.21,-0.0151413766763623,2
2011-12-08,7.64,0.0579286518815711,2
2011-12-09,7.84,0.0258412311838873,2
2011-12-11,8.21,0.0461140891020206,2
2011-12-12,7.54,-0.0851307414444719,2
2011-12-13,7.03,-0.0700354761972914,2
2011-12-14,6.45,-0.0861065750148923,2
2011-12-15,6.77,0.0484209561165025,2
2011-12-16,6.75,-0.002958582039745,2
2011-12-19,6.98,0.0335064118898427,2
2011-12-20,8.54,0.2017120910261971,2
2011-12-21,7.98,-0.067822596338761,2
2011-12-22,7.71,-0.034420223886479,2
2011-12-23,7.85,0.0179953442190785,2
2011-12-25,8.07,0.0276399504875404,2
2011-12-26,8.07,0.0,2
2011-12-28,7.42,-0.0839744251025682,2
2011-12-29,6.91,-0.0712094193997103,2
2011-12-30,6.97,0.0086455869928538,2
2012-01-02,7.14,0.0240975515790604,2
2012-01-03,6.28,-0.1283427958713856,2
2012-01-04,6.27,-0.001593625835278,2
2012-01-05,6.43,0.0251981836046986,2
2012-01-06,6.3,-0.020424904852041,2
2012-01-09,6.51,0.032789822822991,2
2012-01-10,6.84,0.0494482754139811,2
2012-01-11,6.75,-0.0132452267500204,2
2012-01-12,6.92,0.0248732647451397,2
2012-01-13,6.73,-0.0278406259729417,2
2012-01-16,6.47,-0.0393990351438273,2
2012-01-17,6.48,0.0015444018513741,2
2012-01-18,6.61,0.0198631434994116,2
2012-01-19,7.07,0.0672768260448863,2
2012-01-20,7.02,-0.0070972618707616,2
2012-01-23,6.86,-0.0230557762999257,2
2012-01-24,7.26,0.0566723870989107,2
2012-01-25,7.33,0.0095956870618554,2
2012-01-26,7.49,0.0215932816305681,2
2012-01-27,7.97,0.0621156952729955,2
2012-01-30,7.55,-0.0541369295411904,2
2012-01-31,7.84,0.0376912711013828,2
2012-02-01,8.26,0.0521857531705705,2
2012-02-02,8.53,0.0321647739707007,2
2012-02-03,8.29,-0.0285393923563841,2
2012-02-06,8.49,0.0238390311760525,2
2012-02-07,8.53,0.0047003611803315,2
2012-02-08,8.12,-0.0492592073300008,2
2012-02-09,7.79,-0.0414892942909297,2
2012-02-10,7.71,-0.0103226723074185,2
2012-02-13,7.46,-0.0329627733595687,2
2012-02-14,7.89,0.0560407206421134,2
2012-02-15,8.14,0.0311940451566661,2
2012-02-16,8.77,0.0745466263696426,2
2012-02-17,9.04,0.0303223680199935,2
2012-02-20,8.54,-0.0568981666036068,2
2012-02-21,8.96,0.0480092191863605,2
2012-02-22,8.93,-0.0033538320984312,2
2012-02-23,8.62,-0.0353313102128063,2
2012-02-24,9.19,0.064030851691994,2
2012-02-27,9.28,0.0097456104305138,2
2012-02-28,8.8,-0.0531098253139483,2
2012-02-29,8.34,-0.0536885051135054,2
2012-03-01,8.65,0.0364961045731324,2
2012-03-02,8.83,0.0205956936720808,2
2012-03-05,8.62,-0.0240699299402673,2
2012-03-06,8.35,-0.0318235458128373,2
2012-03-07,8.4,0.0059701669865037,2
2012-03-08,8.25,-0.0180185055026784,2
2012-03-09,7.9,-0.0433504408736133,2
2012-03-12,7.66,-0.0308507757204758,2
2012-03-13,7.62,-0.0052356140539453,2
2012-03-14,7.95,0.0423955589676858,2
2012-03-15,7.83,-0.0152094186635287,2
2012-03-16,7.6,-0.0298142627104267,2
2012-03-19,7.62,0.0026281224062696,2
2012-03-20,7.02,-0.0820131516608351,2
2012-03-21,7.26,0.033616610798985,2
2012-03-22,6.71,-0.0787808778531142,2
2012-03-23,6.87,0.0235651552506674,2
2012-03-26,6.84,-0.0043763745997988,2
2012-03-27,7.12,0.0401199937894254,2
2012-03-28,7.04,-0.0112995552539334,2
2012-03-29,6.71,-0.0480092191863605,2
2012-03-30,6.98,0.0394499657906908,2
2012-04-02,6.21,-0.1168880208288938,2
2012-04-03,6.35,0.0222939169592126,2
2012-04-04,6.08,-0.0434501169265244,2
2012-04-05,6.68,0.0941132915704785,2
2012-04-10,6.78,0.0148591144037499,1
2012-04-11,6.92,0.020438667677274,1
2012-04-12,7.06,0.0200292818755722,1
2012-04-13,7.12,0.0084626739187338,1
2012-04-16,6.79,-0.0474567838532797,1
2012-04-17,7.05,0.0375766752535726,1
2012-04-18,7.2,0.0210534091978322,1
2012-04-19,7.33,0.0178944898765505,1
2012-04-20,7.32,-0.00136518792534,1
2012-04-23,7.07,-0.0347498480647388,1
2012-04-24,7.07,0.0,1
2012-04-25,7.03,-0.0056737740859078,1
2012-04-26,7.22,0.0266682470821613,1
2012-04-27,7.24,0.0027662534928902,1
2012-04-30,7.48,0.0326115855887607,1
2012-05-01,7.47,-0.0013377928416598,1
2012-05-02,7.12,-0.0479872737208415,1
2012-05-03,7.06,-0.0084626739187338,1
2012-05-04,6.6,-0.0673754024727708,1
2012-05-07,6.61,0.0015140048312152,1
2012-05-08,6.74,0.0194762710606206,1
2012-05-09,6.68,-0.0089419373756614,1
2012-05-10,6.65,-0.0045011328807913,1
2012-05-11,6.73,0.0119582889888736,1
2012-05-14,6.56,-0.0255845407006389,1
2012-05-15,6.45,-0.0169104721483164,1
2012-05-16,6.5,0.0077220460939102,1
2012-05-17,6.45,-0.0077220460939102,1
2012-05-18,6.33,-0.0187798946515962,1
2012-05-21,6.6,0.0417694128762948,1
2012-05-22,6.88,0.0415490029128724,1
2012-05-23,6.68,-0.0295006643966979,1
2012-05-24,6.78,0.0148591144037499,1
2012-05-25,6.8,0.0029455102297568,1
2012-05-28,6.68,-0.0178046246335068,1
2012-05-29,6.54,-0.0211808220794469,1
2012-05-30,6.4,-0.021639175103481,1
2012-05-31,6.27,-0.0205216357207969,1
2012-06-01,6.38,0.017391742711869,1
2012-06-04,6.38,0.0,1
2012-06-05,6.38,0.0,1
2012-06-06,6.36,-0.0031397200046676,1
2012-06-07,6.45,0.0140517534556503,1
2012-06-08,6.6,0.0229895182246986,1
2012-06-11,6.62,0.0030257209165371,1
2012-06-12,6.65,0.0045214847188459,1
2012-06-13,6.71,0.0089820963158275,1
2012-06-14,6.84,0.0191887806508685,1
2012-06-15,7.23,0.0554513045362143,1
2012-06-18,7.33,0.0137364797278867,1
2012-06-19,7.5,0.0229275046437045,1
2012-06-20,7.44,-0.008032171697264,1
2012-06-21,7.5,0.008032171697264,1
2012-06-22,8.09,0.0757257105281357,1
2012-06-25,7.98,-0.013690319608683,1
2012-06-26,7.98,0.0,1
2012-06-27,7.89,-0.0113422766039343,1
2012-06-28,7.91,0.0025316469217795,1
2012-06-29,8.2,0.0360063724906449,1
2012-07-01,8.24,0.0048661896511728,1
2012-07-02,8.07,-0.0208468616395229,1
2012-07-03,8.25,0.0220597180647321,1
2012-07-04,8.21,-0.0048602768822525,1
2012-07-05,8.27,0.0072815855712629,1
2012-07-06,7.99,-0.0344437492574165,1
2012-07-09,7.93,-0.0075377241314265,1
2012-07-10,7.87,-0.0075949732174449,1
2012-07-11,7.82,-0.0063735078720918,1
2012-07-12,7.59,-0.0298529631496813,1
2012-07-13,7.59,0.0,1
2012-07-16,7.51,-0.010596125631495,1
2012-07-17,7.62,0.0145409039225112,1
2012-07-18,7.09,-0.0720910291545187,1
2012-07-19,6.82,-0.0388258686886653,1
2012-07-20,7.08,0.0374144358502577,1
2012-07-23,7.07,-0.0014134277971471,1
2012-07-24,7.14,0.0098522964430116,1
2012-07-25,6.8,-0.0487901641694319,1
2012-07-26,6.92,0.0174931574475172,1
2012-07-27,6.86,-0.0087083278917843,1
2012-07-30,6.54,-0.0477702762686866,1
2012-07-31,6.88,0.0506814864761449,1
2012-08-01,6.92,0.0057971176843261,1
2012-08-02,7.03,0.0157709361929951,1
2012-08-03,7.06,0.0042583456825771,1
2012-08-06,7.16,0.0140649294674037,1
2012-08-07,7.27,0.0152463105728735,1
2012-08-08,7.19,-0.0110651198124724,1
2012-08-09,7.1,-0.0125963876856856,1
2012-08-10,7.16,0.0084151969252845,1
2012-08-13,7.45,0.0397040514189139,1
2012-08-14,7.61,0.0212491394821263,1
2012-08-15,7.44,-0.022592323028594,1
2012-08-16,7.66,0.0291411349074994,1
2012-08-17,7.66,0.0,1
2012-08-20,7.6,-0.0078637364602149,1
2012-08-21,7.88,0.0361796565775027,1
2012-08-22,7.99,0.0138628559083953,1
2012-08-23,8.12,0.0161393943954033,1
2012-08-24,8.13,0.0012307693861326,1
2012-08-26,8.18,0.0061312270549365,1
2012-08-27,8.1,-0.0098280889362625,1
2012-08-28,7.93,-0.0212110260316364,1
2012-08-29,7.67,-0.033336420267592,1
2012-08-30,7.64,-0.0039190122007357,1
2012-08-31,8.03,0.0497869247802413,1
2012-09-03,8.22,0.0233856811094184,1
2012-09-04,8.17,-0.0061013001961773,1
2012-09-05,8.2,0.0036652453982961,1
2012-09-06,8.21,0.0012187691941294,1
2012-09-07,8.33,0.0145105327144143,1
2012-09-10,7.79,-0.0670225962960944,1
2012-09-11,7.7,-0.0116205310230186,1
2012-09-12,7.89,0.0243758059981447,1
2012-09-13,7.75,-0.0179032914925274,1
2012-09-14,7.4,-0.0462128431551311,1
2012-09-16,7.44,0.0053908486348763,1
2012-09-17,7.35,-0.0121705356202554,1
2012-09-18,7.4,0.0067796869853791,1
2012-09-19,7.52,0.0160861377516239,1
2012-09-20,7.63,0.0145217073346173,1
2012-09-21,7.41,-0.0292574059883699,1
2012-09-24,7.22,-0.0259754864032608,1
2012-09-25,7.45,0.0313590794867335,1
2012-09-26,7.6,0.0199342149008168,1
2012-09-27,7.81,0.0272567165593096,1
2012-09-28,7.93,0.0152480717951619,1
2012-10-01,7.92,-0.0012618298204221,1
